Field,ID,RA,DEC,z_Spec,Environment,Delta_Gal,Delta_Gal_err,M_UV,M_UV_err,beta_UV,beta_UV_err,Stellar_Mass_Low,Stellar_Mass_Med,Stellar_Mass_Upp,SFR_100_Low,SFR_100_Med,SFR_100_Upp
GN,56618,189.274524,62.201914,5.1844,JADES-GN-OD-5.191,8.650647,0.299396,-18.552213,0.048566,-2.108415,0.152388,7.6176664727147525,7.781381419237526,7.98485314270349,-0.6546715963367605,-0.33629311819353425,-0.11635741768960974
GN,56643,189.21183,62.202048,5.0253,Field,-0.482848,0.341165,-18.531954,0.067236,-1.774071,0.181709,8.163036419795528,8.50374423036852,8.848239175127826,-0.3893094243648284,0.1013256388726056,0.48254464787924767
GN,56771,189.236693,62.202466,5.1998,JADES-GN-OD-5.191,5.197183,0.323591,-18.571333,0.160824,-1.869858,0.490749,9.174979173415023,9.241779363711501,9.376954087201316,-0.8407964610779227,-0.33598394291379197,0.059536552865457525
GN,57629,189.282931,62.204723,5.2115,JADES-GN-OD-5.191,3.618049,0.303474,-19.311513,0.028561,-2.272215,0.09317,7.8782328754653825,8.026528439024206,8.14926760043869,-0.34307209419576784,-0.1565964520753694,0.0672179422572748
GN,57999,189.159081,62.205756,7.3051,Field,-0.07919,0.065747,-21.177932,0.021495,-1.810845,0.069282,9.128976304913968,9.42346724070823,9.629005525025278,1.0586799811064656,1.3343269133917899,1.556694651057038
GN,58441,189.286402,62.207035,5.9665,Field,0.765225,0.058252,-19.243278,0.043575,-2.148941,0.098492,8.198241347560005,8.36068152363351,8.486500167458738,-0.04640230596278911,0.175925073746433,0.4204115759119267
GN,58669,189.254278,62.207691,5.2255,JADES-GN-OD-5.191,3.631494,0.278785,-19.552762,0.028016,-1.931123,0.083219,8.783492105258857,8.94737819097635,9.050834533695785,0.2567818252533972,0.447467047298798,0.6706323254547673
GN,58757,189.167393,62.20799,5.199,JADES-GN-OD-5.191,5.742019,0.286931,-19.655491,0.02967,-2.337459,0.098101,8.607058258302368,8.760430530014464,8.848120646308487,0.2127535900349308,0.3818926336102896,0.5810050361520532
GN,59412,189.156322,62.210003,5.1832,JADES-GN-OD-5.191,13.374127,0.268509,-20.231378,0.028206,-1.557102,0.081009,9.139548295943948,9.298333127785643,9.398991867753715,0.6956033663598443,0.8913724066409777,1.095282574744205
GN,59427,189.185602,62.210028,5.6024,Field,1.947368,0.31535,-19.421243,0.056272,-2.475875,0.123916,8.180440153240495,8.438300052337922,8.566521187360898,-0.0971507945648908,0.15331525612431302,0.41005220838848877
GN,59718,189.305765,62.210864,5.2229,JADES-GN-OD-5.191,3.075296,0.289105,-21.28913,0.022796,-2.1892,0.071371,8.768340107336046,8.919053654064662,9.238824538227652,0.1915805180326785,0.7309959257091999,0.9617266328828641
GN,59788,189.241676,62.210992,5.4296,Field,1.736318,0.244355,-18.26058,0.083434,-2.531598,0.175734,7.697278925709177,7.848361413681357,8.00395537058252,-0.5991280549547603,-0.33624452216422984,-0.08209178803882267
GN,59902,189.139262,62.211316,5.6091,Field,2.235498,0.286545,-20.175038,0.059744,-1.978484,0.117621,9.02193837636923,9.127902256554167,9.217036711382683,0.7305762740913574,0.9150986521182741,1.096202521692926
GN,60083,189.226314,62.211905,5.311,Field,-0.177801,0.298196,-20.476089,0.022031,-1.314297,0.071371,9.452956257856536,9.590513829531126,9.78458444211833,0.8466040942078549,1.1132518325362035,1.3560625293023445
GN,60484,189.237882,62.212904,5.185,JADES-GN-OD-5.191,12.883457,0.298417,-18.653381,0.080184,-1.837128,0.23827,8.353488986228111,8.450339327337696,8.531305170522323,0.17233974264669832,0.4078496965504228,0.5657827203819729
GN,60534,189.188576,62.213028,5.4259,Field,1.396514,0.278154,-19.485399,0.051025,-2.201383,0.102304,8.151215453890778,8.366401114522855,8.562682952116454,-0.12962132579828364,0.09656458067125713,0.3963997802444577
GN,60601,189.173148,62.213164,4.9216,Field,-0.586948,0.397122,-19.045672,0.054229,-2.376052,0.166911,7.897378576020177,8.153605312611575,8.323299311117403,-0.41539905840730623,-0.15904807871501664,0.12026647897705191
GN,61000,189.190197,62.214247,5.203,JADES-GN-OD-5.191,2.666841,0.322386,-18.028259,0.070214,-1.695748,0.210927,7.813390581082328,8.079700674066753,8.30743446406757,-0.5266680016703021,-0.24891453390681442,0.048425769628168774
GN,61176,189.17121,62.214756,8.6126,Field,6.194245,0.013103,-19.549295,0.075232,-1.936596,0.145468,9.472425433456186,9.643954630141234,9.784409153767983,1.6011106349073099,1.6937241960120226,1.7409112406548217
GN,61458,189.300256,62.215638,5.064,Field,-0.642602,0.303214,-19.193191,0.031346,-2.23655,0.091857,8.394465644847909,8.604565843593043,8.842624663744864,-0.24163949274860994,0.051473554307396266,0.35483804127427027
GN,61639,189.254992,62.216233,5.3475,Field,0.09529,0.274852,-18.393164,0.057819,-1.872296,0.18408,8.85576336998715,8.92897552350776,8.975004844696196,-0.4347522183353095,-0.1803186146796981,0.14291544194272737
GN,61712,189.221208,62.216525,5.186,JADES-GN-OD-5.191,13.997116,0.298128,-20.040775,0.026779,-1.863902,0.078279,8.791981885775762,8.950863076926677,9.183731700792427,0.2247766347492558,0.5377683594070668,0.8147261782988757
GN,61764,189.209748,62.216614,5.1787,JADES-GN-OD-5.191,13.023934,0.314736,-18.613845,0.06366,-1.966301,0.197778,7.755224458029149,7.897654989888126,8.010502611631921,-0.5499575681827984,-0.30813383466140615,-0.11091211413590674
GN,61838,189.233067,62.216845,5.0591,Field,-0.478352,0.338226,-18.05663,0.092008,-1.719371,0.248412,7.993119209963,8.242088408023204,8.375808076470626,-0.4497149182590565,-0.19882971187814105,0.09947082137654896
GN,61888,189.168018,62.217014,5.8754,Field,1.064694,0.071301,-18.760449,0.062474,-1.943312,0.135969,9.114140346138218,9.24561083651586,9.37858935901883,1.194297707355664,1.288593733585971,1.3391262346439947
GN,62081,189.171956,62.217583,6.7446,Field,5.013746,0.063286,-17.559926,0.1721,-0.703344,0.377215,8.36050665163039,8.479407280657755,8.608826126231277,0.4763249493286656,0.5330390768033788,0.55390247216365
GN,62309,189.248965,62.218352,5.1751,JADES-GN-OD-5.191,13.158918,0.257772,-19.054516,0.039286,-2.156773,0.121338,7.960292230254192,8.237797466002311,8.39072251507653,-0.21585767788699617,0.04656636729513685,0.3783256980270948
GN,62822,189.279975,62.219982,5.2677,Field,-0.355532,0.266056,-18.325952,0.060683,-2.207425,0.197893,8.492046755553519,8.625095756147955,8.787950746133232,0.0302905368669013,0.2092078154272409,0.4167009999536672
GN,62955,189.235448,62.220428,5.1862,JADES-GN-OD-5.191,12.917239,0.31691,-19.945714,0.030644,-2.193249,0.094811,8.138249638005092,8.187165696981744,8.262924574361694,0.13957906851030788,0.22749103284749114,0.269046752483487
GN,63060,189.185489,62.220719,5.5937,Field,2.665689,0.260767,-18.894039,0.073947,-2.347508,0.158916,7.637940326522798,7.729108890853732,7.865810236774971,-0.4627696437904421,-0.2823766524291792,-0.14748662265464885
GN,63089,189.230145,62.220802,5.4011,Field,-0.33687,0.280413,-18.694067,0.072539,-2.379364,0.14696,7.707424014374987,7.865985530598063,8.043510873462042,-0.41685342739667586,-0.20797243712636762,-0.009873568061597334
GN,63227,189.191983,62.221374,5.1834,JADES-GN-OD-5.191,14.171138,0.307625,-18.941283,0.05334,-1.948205,0.164924,8.074589397677006,8.322907290468619,8.756843759764767,-0.3861341710121918,0.07242843972388871,0.35556587826851055
GN,63244,189.19702,62.221402,5.7948,Field,3.159239,0.074165,-18.501186,0.12235,-1.84306,0.250952,7.992681890755287,8.17197009639049,8.321022866551907,-0.2721382160988756,-0.0500073798038987,0.18314932677814352
GN,63920,189.182599,62.223927,6.5777,Field,0.239157,0.052036,-18.750499,0.073482,-1.518567,0.17952,8.259655925972561,8.402026679394647,8.547748828437413,0.1277237420715341,0.3261821958543835,0.5443991099330879
GN,64298,189.263808,62.225394,5.2144,JADES-GN-OD-5.191,3.62963,0.2853,-20.835533,0.022872,-1.852605,0.071371,8.688468026457956,8.817336684078102,8.949181534528764,0.5868398054374525,0.7681575816673983,0.9592255880907118
GN,64405,189.22478,62.225754,5.2009,JADES-GN-OD-5.191,6.306677,0.286834,-18.049998,0.093677,-2.37971,0.321407,9.271907744737849,9.420278183503928,9.54424730904059,1.0590974924435197,1.2695406135026055,1.497185577484442
GN,64411,189.265214,62.22577,5.2128,JADES-GN-OD-5.191,3.821213,0.280969,-18.899934,0.039432,-2.465153,0.132859,7.79276388319877,7.909743260096541,7.9907937451510955,-0.20332595960181674,-0.05944371626707361,0.04185001124220501
GN,64596,189.288675,62.226511,7.6319,Field,4.639098,0.040484,-19.830603,0.036143,-2.292616,0.064065,8.222512249698493,8.347609979089794,8.47777244977977,0.024249917605855393,0.22130912949873555,0.38931054575629503
GN,64657,189.232225,62.226758,5.0936,Field,-0.446699,0.301383,-17.780069,0.112138,-1.529762,0.312656,8.70723635007831,8.850663041738908,8.987073775702866,0.7066053055787984,0.8721223261986442,0.9734080769030742
GN,64978,189.237394,62.228121,5.6078,Field,1.857823,0.255064,-20.434521,0.035327,-2.1949,0.074868,8.700294666179007,8.803795312171756,8.89087897996582,0.6980675686800671,0.831554500834582,0.9161530244900207
GN,65234,189.223709,62.229331,5.8936,Field,1.291826,0.066989,-17.80413,0.1317,-2.166068,0.29847,8.451193432093916,8.578968982372803,8.697825598420364,0.5931850811684783,0.6318537208601189,0.6445617346650887
GN,65644,189.217759,62.231401,5.3575,Field,0.437077,0.313519,-18.749971,0.057859,-2.009403,0.196707,8.379752636776576,8.59367152216227,8.741489093407223,-0.37265742806249297,-0.017637431228197893,0.3084498980951221
GN,65744,189.261327,62.231963,5.5377,Field,0.084128,0.287084,-19.406251,0.044667,-1.77799,0.084103,9.054080231518071,9.270471863777416,9.46136408588153,0.9391518798562933,1.1476632838516663,1.3538105554194901
GN,65868,189.260508,62.232782,5.3626,Field,0.067692,0.284423,-19.499268,0.042519,-1.401576,0.132929,8.946815121522032,9.120586649068054,9.232064498982059,0.27994304142155474,0.5356699455023906,0.8513979206113319
GN,65945,189.266283,62.233179,5.5104,Field,-0.581327,0.293955,-18.117404,0.109701,-2.578192,0.240574,7.432158395959212,7.593022125364281,7.780706294543527,-0.7205295818604225,-0.4894029441794433,-0.2881940674033489
GN,66037,189.242804,62.233749,5.6016,Field,1.776492,0.261389,-19.30798,0.083687,-2.350569,0.166435,8.30300275804823,8.496221803948256,8.63099859488458,-0.19340324164910846,0.03735696634813583,0.3049464193958413
GN,66100,189.227195,62.234135,4.9532,Field,-0.669749,0.349775,-17.843436,0.13165,-1.59503,0.353442,8.559495426706517,8.69676532156226,8.878219174699145,0.1299082228047886,0.41008240224290954,0.6700142481602512
GN,66255,189.259314,62.234996,5.3579,Field,0.390821,0.241436,-18.782396,0.053044,-2.303428,0.192364,7.904310676292343,8.045037688853084,8.16019608424376,-0.40284442601057185,-0.13644743436282003,0.07722667193257597
GN,66305,189.235816,62.235314,5.2848,Field,1.063132,0.285425,-18.903672,0.043545,-2.30291,0.14772,7.917719805679727,7.981577438717732,8.060267144903763,-0.05238448380051904,0.025729748821509666,0.06019471066579622
GN,66336,189.259292,62.235459,7.1392,JADES-GN-OD-7.144,5.95825,0.052153,-19.286822,0.035761,-1.978257,0.109964,7.84151712448985,7.918351201926317,8.021572931320978,-0.19352849155043178,-0.05200285668157966,0.03126846473225938
GN,66585,189.258891,62.237444,7.1415,JADES-GN-OD-7.144,3.934211,0.061979,-19.11866,0.049636,-1.942631,0.153708,7.750981081304433,7.875133473292921,8.026589162555611,-0.3360639394882553,-0.12515072379690867,0.04951856863567041
GN,66722,189.243672,62.238693,5.1188,Field,-0.610136,0.303422,-18.630055,0.051672,-1.959949,0.153594,8.037088624282179,8.28438271043704,8.427134025518738,-0.2473326325642945,0.01629554312746188,0.29518200413560414
GN,66915,189.256604,62.240311,5.5783,Field,-0.485597,0.218594,-19.899526,0.038446,-2.583353,0.086935,8.32959380907362,8.405475218598646,8.474695103907699,0.3739932902434487,0.46368821300257734,0.5147349600597207
GN,67006,189.249822,62.241219,7.146,JADES-GN-OD-7.144,5.261181,0.057377,-20.597784,0.04088,-1.343778,0.112263,9.344126511607096,9.487590956166564,9.60058827989344,1.1184001922637803,1.3214867490916158,1.5148384136770934
GN,67025,189.264594,62.24129,5.1812,JADES-GN-OD-5.191,10.767052,0.279019,-18.609618,0.07222,-2.217721,0.235907,7.71971694765453,7.993916499622926,8.226241941399831,-0.5305943582030725,-0.22616181568845153,0.08363597985346913
GN,67028,189.250171,62.241385,7.1487,JADES-GN-OD-7.144,5.416132,0.055774,-19.383681,0.051416,-1.516097,0.147206,8.449454644498532,8.581983133800128,8.723951108180342,0.4021442312205518,0.571368988656242,0.7140668837144912
GN,67088,189.263493,62.24229,5.2821,Field,0.240438,0.282557,-16.928205,0.170359,-1.176392,0.444252,7.904438395131197,8.043659502811463,8.18130573632084,-0.4152287624468708,-0.22446105372932526,-0.007601671594873031
GN,72991,189.191337,62.174118,5.224,Field,2.844597,0.269771,-19.498152,0.052951,-1.696162,0.153792,9.06707380023854,9.302688051609286,9.386992181429767,0.21963611502198332,0.5522117397086684,0.9365370257778024
GN,73046,189.185369,62.174442,5.4234,Field,0.645752,0.296435,-18.911146,0.074451,-2.531881,0.162897,7.538300729178225,7.72235264006649,7.90664651138087,-0.6099054728093088,-0.3887406628724115,-0.1570368830390678
GN,73176,189.194777,62.175331,5.1814,JADES-GN-OD-5.191,7.604907,0.331256,-18.488858,0.07597,-2.244894,0.236625,7.852274591870695,8.036639644273055,8.177202483350802,-0.4475433107155489,-0.22473408403021003,0.02486867971231755
GN,73853,189.207366,62.179166,5.1809,JADES-GN-OD-5.191,8.404389,0.282859,-19.92683,0.037093,-1.791531,0.109319,9.027356567476222,9.225722732515065,9.367706965434204,0.35679177547189495,0.5973989074614006,0.8655091759547451
GN,73977,189.185499,62.179805,6.7624,Field,1.467105,0.067003,-19.828959,0.034093,-2.28579,0.104781,8.861775313489943,8.984691779211753,9.078430341260967,0.5290372492427553,0.7227190540484795,0.9028520105780156
GN,74200,189.210828,62.181227,5.7788,Field,2.021148,0.074793,-20.786735,0.032019,-1.8935,0.066252,8.639392214339523,8.668720206707858,8.73341201908968,0.6302358687785653,0.7083751912505402,0.7424087020686074
GN,74297,189.194667,62.18161,5.1854,JADES-GN-OD-5.191,8.272997,0.312106,-18.969399,0.04368,-2.195067,0.141668,7.5991033303507685,7.762269807353919,8.000615066619638,-0.6143498263542118,-0.2647964486230147,-0.04408370611269528
GN,74298,189.194673,62.181724,5.1789,JADES-GN-OD-5.191,8.471767,0.338712,-19.411072,0.039514,-1.809062,0.119212,8.767244132655005,9.042922337881318,9.135966704803478,0.1275042527740563,0.37398382551228443,0.7481294274362592
GN,74755,189.21156,62.183741,5.7814,Field,2.544005,0.075715,-19.133501,0.074682,-1.808874,0.150674,8.280339892851382,8.51039068491551,8.639286810145794,0.036752995142166164,0.24079707233745914,0.5072238655301685
GN,74777,189.169598,62.183858,5.1864,JADES-GN-OD-5.191,8.269769,0.292076,-19.577858,0.042808,-1.757413,0.12533,8.375287992911678,8.544045554834566,8.682212365704322,0.02057462969205023,0.2576084619555122,0.48934552159663147
GN,74850,189.17749,62.184545,5.181,JADES-GN-OD-5.191,9.77893,0.269073,-20.40788,0.023173,-1.770808,0.071371,9.538886434881258,9.676124637143092,9.747598127661309,0.49739099049010843,0.7496200145222878,1.0652661559126628
GN,75052,189.173039,62.185557,5.1834,JADES-GN-OD-5.191,9.032835,0.317675,-18.542673,0.061543,-1.617789,0.1812,8.59996848158697,8.737315022889037,8.797911470792323,-0.19429906552718304,0.021174841986132353,0.28783831530748594
GN,75220,189.215546,62.186409,5.1825,JADES-GN-OD-5.191,9.017678,0.296673,-19.777216,0.028653,-2.158343,0.092067,8.596931604800407,8.928419661425679,9.102732237548588,0.2342575416409054,0.48353419931428915,0.8367549407094377
GN,75221,189.215831,62.186489,5.1828,JADES-GN-OD-5.191,8.862696,0.311139,-19.63251,0.033462,-1.492029,0.097501,8.822859036276062,8.905707436065327,8.998244909475536,0.8353199217598293,0.9373520578342126,0.9861322723851388
GN,75274,189.175664,62.18668,5.1872,JADES-GN-OD-5.191,9.696227,0.303034,-20.840897,0.023117,-1.439396,0.071371,9.832796751031603,9.936337446919584,10.01604273246868,0.9505747925663676,1.1910661932522042,1.4808302522994417
GN,75363,189.178599,62.18721,5.5054,Field,-0.32142,0.272954,-19.459921,0.034807,-1.999339,0.066253,8.466324105471358,8.562676934194688,8.658617942899012,0.5296441572097877,0.6101950908836524,0.6446064329812103
GN,76044,189.234574,62.190482,5.1798,JADES-GN-OD-5.191,9.609528,0.264526,-19.323408,0.033729,-2.561776,0.117757,8.452536078145169,8.533370341982605,8.596709315079579,0.25479036580521425,0.38087935825581326,0.5460327891431661
GN,77004,189.261677,62.194904,5.2243,JADES-GN-OD-5.191,3.603683,0.268466,-19.685943,0.026479,-1.864384,0.078959,8.20905877545931,8.327730446928904,8.43296242842416,0.10270704587584593,0.2731518751783633,0.5214079185600407
GN,77112,189.216829,62.195728,5.1864,JADES-GN-OD-5.191,11.37911,0.285126,-19.837009,0.035846,-1.655915,0.107497,9.462946740552091,9.620034455855984,9.700538875685135,0.2833087971167695,0.5698126486768621,0.9185222558526682
GN,77270,189.158849,62.19683,5.4554,Field,-0.551469,0.255304,-19.246209,0.049659,-2.122697,0.095547,8.101188929689153,8.247830773322379,8.376529522021535,-0.035273639354296234,0.1530079127247928,0.3185810761167391
GN,77274,189.156369,62.197663,5.6107,Field,1.399128,0.281473,-20.548312,0.042989,-1.716279,0.080234,9.473698301713235,9.586000836335344,9.68158244694693,0.8468910474117131,1.0608216253437173,1.2888164562070095
GN,77275,189.156341,62.197782,5.6038,Field,1.77585,0.283356,-19.84247,0.041612,-1.872418,0.079283,8.434243123279819,8.53677154598055,8.631663400250915,0.3748236917036825,0.5491626251214938,0.6621569755569051
GN,77346,189.253811,62.197017,5.2236,JADES-GN-OD-5.191,3.300673,0.314294,-18.572507,0.062335,-1.585087,0.184136,8.008588407537164,8.097592813082388,8.215470470085766,-0.04192079549524847,0.10701982093373831,0.22070493576077932
GN,77448,189.244493,62.197396,5.18,JADES-GN-OD-5.191,9.046512,0.323991,-18.252976,0.068634,-2.107878,0.214982,8.139470977590877,8.288266870229718,8.385506760218083,-0.342991359014596,-0.14775428256862774,0.06803480458746859
GN,77449,189.24455,62.197476,5.1792,JADES-GN-OD-5.191,8.83965,0.322127,-17.408268,0.180731,-1.992787,0.547705,7.903559649313724,8.105985928421994,8.236054728152693,-0.5404297543547212,-0.29925012424918085,-0.03132182695722247
GN,77471,189.155569,62.197657,5.603,Field,1.865961,0.28605,-20.188779,0.043649,-2.325252,0.092262,8.517442776772377,8.596808328582396,8.666640416084986,0.5625270505365354,0.6545440880550802,0.7082356341219342
GN,77706,189.155514,62.200031,5.4568,Field,-0.574196,0.303215,-19.140528,0.036143,-1.25313,0.067445,8.243683715042506,8.429452587315964,8.584760923280966,0.16310484062550148,0.37864229803939226,0.6041537047178739
GN,77838,189.191236,62.199507,5.598,Field,1.89296,0.251046,-20.304862,0.035619,-2.108985,0.070662,8.756905147327299,8.931527123802129,9.04884456830293,0.4939547887004799,0.7415816231570971,0.9394926097473685
GN,77852,189.265695,62.199267,5.2197,JADES-GN-OD-5.191,4.053696,0.275986,-19.52743,0.029924,-1.945312,0.093599,8.286759458274833,8.466606017017687,8.58809524752373,0.19449156555623706,0.36550396461960405,0.5451549848093534
GN,77908,189.265022,62.199555,5.221,JADES-GN-OD-5.191,3.441155,0.310327,-19.274045,0.033853,-2.313624,0.112112,7.973722930914393,8.137932316568804,8.254530722389047,-0.23809211003716363,-0.018176893085562355,0.2525426210718924
GN,77909,189.2651,62.199632,5.2221,JADES-GN-OD-5.191,4.020921,0.268402,-19.039562,0.039322,-2.033933,0.125812,7.829267819458797,7.879316172926318,7.975512307006282,-0.19634525430021607,-0.08655222390957559,-0.035776395787161325
GN,77966,189.257814,62.199969,5.2985,Field,0.383445,0.24256,-18.916649,0.066449,-1.002346,0.184862,9.155661826286915,9.361249409258107,9.437826840390427,-0.05693192441127074,0.3456554190197255,0.8846221022137629
GN,78393,189.245426,62.201802,5.7773,Field,2.500583,0.079248,-19.998432,0.034551,-1.999175,0.071074,8.879542374449368,8.940235922392025,8.996563663061323,0.637146955578103,0.7922106284260915,1.0185653320094439
GN,78446,189.235647,62.202045,5.183,JADES-GN-OD-5.191,12.257189,0.253625,-18.501342,0.583126,-0.644785,1.462532,10.083483706308073,10.437108707592696,10.769671869604773,1.8233219971584456,2.1614910544160755,2.483759310615357
GN,78691,189.278578,62.203208,5.0445,Field,-0.519769,0.345193,-19.72264,0.041184,-1.690077,0.108736,8.835564740190945,9.001648289796288,9.107553965848824,0.4231704724683945,0.6122807008248405,0.8353752334852947
GN,78692,189.278738,62.203219,5.0425,Field,-0.685287,0.359662,-18.592825,0.058068,-1.727047,0.154355,8.846265068550297,8.951587216356288,9.067196400283361,-0.2318432336247662,0.0711323002058617,0.3374069192447782
GN,78695,189.234601,62.203238,6.1071,Field,0.445087,0.037029,-18.550541,0.105821,-1.986942,0.237987,8.42327639067615,8.54127051605895,8.648818383123459,0.08125739559519378,0.3194001745090928,0.5329323380645927
GN,78732,189.246884,62.203409,5.1886,JADES-GN-OD-5.191,12.037278,0.273391,-19.406375,0.045735,-1.3252,0.130397,8.89093326998162,9.116710171799937,9.371048452968168,0.35350857900159827,0.6712655536066293,0.9572691204095565
GN,78773,189.202953,62.204654,5.1858,JADES-GN-OD-5.191,12.552584,0.324464,-21.250817,0.02313,-0.453505,0.071371,9.920690894615225,10.089840968602017,10.199313875332964,1.5314402136403087,1.776354597374559,1.9624700958459762
GN,78776,189.203646,62.204661,5.1782,JADES-GN-OD-5.191,11.111352,0.325716,-18.50888,0.06068,-1.609054,0.174158,7.987453315243855,8.285729082360456,8.581557260553444,-0.3462348151088068,-0.0161476951663137,0.3209398209531486
GN,78779,189.201548,62.204795,5.1612,Field,1.83101,0.254887,-20.60364,0.023354,-1.559827,0.071371,9.43032189506254,9.563281861178055,9.640088985412026,0.9181931858531213,1.1486603989191901,1.3862052697512215
GN,78891,189.225821,62.204207,6.5497,Field,1.604167,0.053237,-20.716963,0.025594,-1.504692,0.066252,9.238215037669445,9.317302728176163,9.392649786634511,1.2417399712213766,1.357137574634124,1.437701088380115
GN,78930,189.197332,62.204316,5.1796,JADES-GN-OD-5.191,11.70383,0.320105,-18.092346,0.057795,-2.012458,0.172897,7.365981798237537,7.486212145429983,7.6017801712160145,-0.7277381084412842,-0.5447426970485747,-0.34188860752700523
GN,79046,189.249194,62.205232,5.2257,JADES-GN-OD-5.191,3.539175,0.293473,-22.255085,0.022771,-1.274048,0.071371,10.013124264667766,10.189173763160058,10.45652366632624,1.5533779282307523,1.8314670491952245,2.0814437642653276
GN,79312,189.285679,62.206759,5.2287,JADES-GN-OD-5.191,3.154863,0.295256,-19.746005,0.029901,-1.695021,0.091072,8.67330142472724,8.957829518261468,9.099416728084167,0.33133552294577906,0.5416349868976311,0.839906674761248
GN,79313,189.285507,62.206815,5.2192,JADES-GN-OD-5.191,3.494821,0.292242,-20.059564,0.029125,-1.465431,0.083675,9.024403765638791,9.291169646213135,9.552980117653481,0.42731921014438834,0.7861030464280028,1.1647547870279829
GN,79349,189.209683,62.20725,5.1835,JADES-GN-OD-5.191,13.333399,0.291363,-20.018863,0.023151,-2.160617,0.071371,8.591145110263804,8.728935253231962,8.83109494941245,0.21357997067384482,0.39186474202668964,0.5809504139371187
GN,79351,189.209423,62.207235,5.1834,JADES-GN-OD-5.191,12.808976,0.299533,-18.0388,0.12667,-1.650109,0.359313,7.63225001481446,7.659002463070594,7.702810737578838,-0.34230075770844737,-0.2952384679135218,-0.278818217167233
GN,79357,189.208697,62.207429,5.1751,JADES-GN-OD-5.191,11.180747,0.269202,-20.229724,0.023227,-1.605975,0.071371,9.06317680356516,9.272388503883155,9.426325002691428,0.6172638397446412,0.8761371904892278,1.1259956472672812
GN,79371,189.258075,62.207235,5.4886,Field,-0.526851,0.266382,-19.483061,0.064381,-1.371798,0.118449,9.356855386813661,9.424412603024436,9.47395443009607,0.3728048076299434,0.6101991847691138,0.8729065323377688
GN,79520,189.261347,62.208005,5.2263,JADES-GN-OD-5.191,3.238104,0.305697,-20.666885,0.02464,-1.509228,0.074934,9.050475301250035,9.173847885129367,9.306314760751734,0.7230734353679963,0.924654594873289,1.1309157982846199
GN,79623,189.275674,62.208509,5.1727,JADES-GN-OD-5.191,6.396971,0.305582,-18.354047,0.0827,-2.226122,0.260611,7.990731629361479,8.19192124391984,8.308605651062393,-0.3961322206415749,-0.15524067370365313,0.09172737707684195
GN,79637,189.261536,62.208753,5.2318,JADES-GN-OD-5.191,3.21763,0.24931,-18.284602,0.064803,-2.042854,0.209006,7.53757433196019,7.735510003581345,7.88443459337023,-0.6717143575702479,-0.4480564393389603,-0.14256649408374905
GN,79689,189.266425,62.209147,5.223,JADES-GN-OD-5.191,3.244782,0.326546,-21.23869,0.022795,-1.776684,0.071371,9.337597042412,9.702328611293588,9.817957083447027,0.9699754324681232,1.1505650603021855,1.5007470588115648
GN,79874,189.189999,62.210049,5.5335,Field,0.703163,0.260545,-18.827493,0.131598,-1.982509,0.243747,8.169608367649044,8.360201798573934,8.4885338997644,-0.1675999780841979,0.03801668392525404,0.26151106787815487
GN,79876,189.189783,62.210133,5.5308,Field,0.238902,0.29958,-18.698597,0.079173,-1.237994,0.12901,8.174345512076874,8.367139814900215,8.66754991186342,-0.2014850393457045,0.18689795241773594,0.47076024032073865
GN,80185,189.148471,62.211661,5.4897,Field,-0.336136,0.28962,-19.600343,0.068512,-2.31396,0.142376,8.303078105292178,8.507657542612208,8.679444663250663,0.005255146809562626,0.23164777567593695,0.4634249819119311
GN,80239,189.247604,62.211957,5.3823,Field,-0.330656,0.267447,-18.791178,0.05166,-2.864264,0.208079,8.053274152533497,8.243163444824456,8.375409103511304,-0.45074598597688903,-0.220755752899656,0.050755182403805874
GN,80255,189.207769,62.213241,5.1835,JADES-GN-OD-5.191,13.587332,0.29382,-20.098537,0.02981,-1.5466,0.084203,8.990264553256727,9.133321683084382,9.335854001004389,0.47194092122417064,0.7303441215226315,0.915879352056101
GN,80319,189.262062,62.212087,7.4236,Field,2.420753,0.056088,-19.417112,0.062979,-1.836903,0.097061,8.23651887325452,8.358972286635643,8.479195370321198,0.2565039249568376,0.3805770336019577,0.4507278618378067
GN,80541,189.206812,62.213494,5.5339,Field,0.556593,0.266451,-19.666908,0.042608,-1.976977,0.088049,8.227990927143372,8.477152835328257,8.658200194031886,-0.013326034244958877,0.3167736919155578,0.607670208512084
GN,80616,189.238683,62.213696,5.1839,JADES-GN-OD-5.191,12.184773,0.308909,-20.452621,0.023147,-2.285498,0.071371,9.096907296581648,9.179415197536885,9.236792342588636,0.6141224469591519,0.7905764845330107,0.9728575951215983
GN,80618,189.238722,62.213937,5.1801,JADES-GN-OD-5.191,13.663362,0.259929,-18.803573,0.076907,-1.955354,0.233765,8.192674551168006,8.386773399414619,8.486256618848413,-0.07611233140231116,0.1351331775319095,0.33736234646804564
GN,80685,189.246601,62.21492,5.2077,JADES-GN-OD-5.191,3.696753,0.26701,-20.608041,0.02317,-1.045383,0.071814,9.499232352524526,9.67277316724895,9.765002266114289,1.025783692289201,1.2574478483664602,1.526673746873489
GN,80875,189.206294,62.215328,5.1855,JADES-GN-OD-5.191,14.441751,0.288888,-20.159869,0.038335,-1.425707,0.11066,8.741858903943859,8.971407184015627,9.2791289969164,0.4187923589290934,0.7512547826585276,1.0174575372493346
